Phi1	Phi	Phi2	X	Y
3.97862	1.15615	4.77706	132	62
3.98098	1.15429	4.7766	134	62
3.97106	1.15474	4.78124	136	62
3.9798	1.15711	4.78075	138	62
3.9731	1.15626	4.77979	140	62
3.97152	1.15822	4.78005	142	62
3.98091	1.15827	4.77925	144	62
3.9755	1.15642	4.77845	146	62
3.96904	1.15613	4.78137	148	62
0.99679	0.42004	2.9863	150	62
1.96244	2.19518	3.87192	152	62
1.96373	2.19536	2.31372	154	62
1.96437	2.19648	3.88308	156	62
1.96593	2.19548	3.88079	158	62
1.96603	2.19924	3.88295	160	62
1.964	2.19256	3.88906	162	62
1.97346	2.1878	3.89373	164	62
5.04183	0.66726	1.33531	166	62
5.03867	0.66718	1.33982	168	62
5.04645	0.66757	1.33669	170	62
5.04466	0.66727	1.33721	172	62
5.05764	0.66854	1.32341	174	62
5.04967	0.67088	1.3327	176	62
5.05346	0.66802	1.32792	178	62
1.9248	2.47051	3.40104	180	62
4.10509	1.01023	2.60718	182	62
0.98401	2.12933	2.11206	184	62
4.12204	1.00769	2.59366	186	62
4.121	1.00162	2.59547	188	62
4.12543	0.99827	2.59863	190	62
3.26986	2.37435	5.60741	192	62
2.69323	1.32509	2.70975	0	64
2.694	1.32942	2.71109	2	64
2.68784	1.32552	2.71303	4	64
2.69076	1.32643	2.71303	6	64
2.68838	1.325	2.70957	8	64
1.59211	2.65285	5.24178	10	64
5.82654	2.01773	2.97904	12	64
5.83728	2.02042	4.54718	14	64
5.83603	2.02225	4.5533	16	64
5.83757	2.01866	4.54744	18	64
5.84319	2.01866	4.55734	20	64
5.84127	2.02131	4.55605	22	64
5.83707	2.01849	4.54864	24	64
5.84055	2.01742	4.54627	26	64
5.84082	2.01654	4.54955	28	64
5.8312	2.01653	2.9816	30	64
5.28621	1.66889	3.16449	32	64
0.55324	1.54367	1.67052	34	64
0.55211	1.54017	1.66707	36	64
0.54894	1.541	1.67174	38	64
0.55333	1.53681	1.67325	40	64
0.54903	1.53807	1.67233	42	64
0.55069	1.53618	1.67445	44	64
0.55317	1.53664	1.67325	46	64
0.55252	1.53147	1.67078	48	64
3.91616	0.91289	2.80415	50	64
3.88763	0.92512	2.82626	52	64
3.3816	2.43621	5.89004	54	64
3.8813	0.93372	2.83117	56	64
3.3833	2.4369	5.88811	58	64
3.88112	0.93877	2.82774	60	64
3.88536	0.93784	2.82681	62	64
3.88368	0.93063	2.82917	64	64
0.75195	2.20761	1.89358	66	64
6.24965	1.41092	2.26781	68	64
6.25077	1.41836	2.26976	70	64
6.24845	1.41502	2.27105	72	64
6.25495	1.42104	2.27115	74	64
5.50096	1.29117	3.43441	76	64
5.5011	1.29367	3.43154	78	64
5.50623	1.29985	3.42939	80	64
5.50981	1.30496	3.42327	82	64
5.50609	1.30216	3.42997	84	64
5.48988	1.29063	3.43481	86	64
3.71184	1.36555	5.53655	88	64
5.50939	0.7737	1.26599	90	64
5.49285	0.77216	1.27795	92	64
5.49497	0.77576	1.27631	94	64
3.9918	0.96038	2.84321	96	64
3.49822	2.47554	5.883	98	64
0.36155	0.96775	1.36993	100	64
0.36793	0.96234	1.36674	102	64
0.36531	0.9704	1.37124	104	64
0.02156	2.50563	4.43103	106	64
0.36797	0.96195	1.36996	108	64
0.36866	0.9651	1.37305	110	64
0.37411	0.96155	1.36683	112	64
0.36853	0.96487	1.37291	114	64
0.02821	2.50468	4.43435	116	64
0.36701	0.96531	1.37077	118	64
0.3672	0.96699	1.36933	120	64
0.36471	0.9679	1.3665	122	64
2.9518	1.26529	2.43945	124	64
2.94253	1.2776	2.43776	126	64
4.1407	2.72456	0.17911	128	64
3.97794	1.16492	4.78732	130	64
3.97352	1.16011	4.77992	132	64
3.97687	1.15261	4.778	134	64
3.97429	1.1537	4.77792	136	64
3.97334	1.15709	4.77915	138	64
3.97495	1.153	4.77367	140	64
3.97402	1.15632	4.77769	142	64
3.96994	1.1563	4.78031	144	64
3.96552	1.1509	4.77764	146	64
3.9769	1.1525	4.77511	148	64
0.96509	0.41143	3.01705	150	64
1.96229	2.19456	3.87886	152	64
1.96344	2.19735	3.88176	154	64
1.96188	2.19569	3.88287	156	64
1.96534	2.19677	3.88263	158	64
1.96134	2.19736	3.87826	160	64
1.96367	2.19696	3.87642	162	64
1.96466	2.19317	3.885	164	64
1.88689	2.47139	3.34986	166	64
1.91611	2.47544	3.38698	168	64
5.05137	0.671	1.329	170	64
3.29068	1.42734	5.62765	172	64
5.05349	0.66561	1.33209	174	64
5.05453	0.67096	1.32722	176	64
5.05967	0.67099	1.32372	178	64
3.28262	1.4056	5.62707	180	64
2.10546	1.95288	3.80416	182	64
0.20306	2.15637	4.22726	184	64
2.10376	1.95511	3.80228	186	64
4.12346	1.00151	2.59838	188	64
4.12346	1.00151	2.59838	190	64
4.20378	0.6804	2.23161	192	64
2.69441	1.32495	2.70939	0	66
1.60325	2.65214	5.24614	2	66
1.60211	2.65369	5.2494	4	66
2.68792	1.32411	2.71276	6	66
1.60499	2.65093	5.2547	8	66
1.60703	2.65315	5.25678	10	66
5.84626	2.00739	4.54854	12	66
5.83261	2.0163	2.98056	14	66
5.83078	2.02072	2.98342	16	66
5.82868	2.02066	2.98252	18	66
5.83806	2.02107	4.54864	20	66
5.83671	2.01764	4.54793	22	66
5.84265	2.01671	4.55096	24	66
5.8413	2.01633	4.55173	26	66
5.83945	2.01865	4.55283	28	66
5.83311	2.01735	2.98369	30	66
5.8241	2.01965	2.97954	32	66
0.5541	1.54583	1.67031	34	66
0.54949	1.54241	1.66595	36	66
0.55337	1.53966	1.66876	38	66
0.55352	1.53889	1.66741	40	66
0.55078	1.53617	1.67471	42	66
0.55388	1.54095	1.66739	44	66
0.55502	1.53589	1.67288	46	66
0.5503	1.53417	1.67374	48	66
3.89966	0.91936	2.81251	50	66
3.37796	2.43892	5.88589	52	66
3.38157	2.43731	5.88668	54	66
3.38215	2.43714	5.88697	56	66
3.38198	2.43709	5.88941	58	66
3.38725	2.4389	5.88657	60	66
3.38554	2.44568	5.88996	62	66
3.38763	2.44222	5.88825	64	66
3.38517	2.43956	5.88598	66	66
6.24554	1.41261	2.26396	68	66
6.25106	1.40938	2.26898	70	66
6.25203	1.41942	2.26914	72	66
5.49867	1.29099	3.4365	74	66
5.50438	1.29882	3.42675	76	66
5.50004	1.29465	3.4333	78	66
5.50825	1.30089	3.42508	80	66
5.50598	1.29951	3.42991	82	66
5.50517	1.2995	3.43158	84	66
5.49524	1.29048	3.43574	86	66
3.70623	1.3668	5.54303	88	66
5.49404	0.7715	1.2794	90	66
5.50208	0.76985	1.27094	92	66
5.49151	0.76288	1.28094	94	66
3.98462	0.96498	2.85604	96	66
3.50049	2.47191	5.88417	98	66
3.50077	2.47275	5.88854	100	66
0.36501	0.96527	1.36882	102	66
0.36967	0.96604	1.37277	104	66
0.36771	0.95841	1.3702	106	66
0.36701	0.96462	1.37312	108	66
0.36841	0.96418	1.36971	110	66
0.36825	0.96304	1.3712	112	66
0.37095	0.96313	1.36589	114	66
0.36486	0.96591	1.36882	116	66
0.36382	0.97293	1.37313	118	66
0.36549	0.97067	1.37229	120	66
0.35672	0.96957	1.37523	122	66
2.94719	1.26747	2.43929	124	66
2.94784	1.27632	2.43606	126	66
2.9475	1.28012	2.43605	128	66
4.14784	2.73086	0.15383	130	66
3.97683	1.16317	4.78575	132	66
3.97584	1.15303	4.77369	134	66
3.97653	1.15284	4.77562	136	66
3.96875	1.1553	4.77936	138	66
3.97278	1.15325	4.77972	140	66
3.97777	1.15227	4.77702	142	66
3.97938	1.15671	4.78041	144	66
3.97453	1.15353	4.77726	146	66
3.97134	1.15301	4.77826	148	66
1.00933	0.41722	2.97162	150	66
1.96276	2.19614	3.87946	152	66
1.96083	2.19379	3.88314	154	66
1.96206	2.19522	2.31211	156	66
1.96272	2.19412	3.88142	158	66
1.96214	2.19861	3.88041	160	66
1.96445	2.19765	2.31088	162	66
1.96716	2.18878	2.31285	164	66
1.97067	2.17528	3.89302	166	66
5.03039	0.66472	1.3516	168	66
3.28697	1.42862	5.62636	170	66
5.04127	0.66557	1.34014	172	66
3.28941	1.43203	5.62734	174	66
3.28889	1.43703	5.62772	176	66
5.05614	0.66903	1.32768	178	66
2.06752	1.96679	0.64141	180	66
2.08373	1.95078	3.79856	182	66
2.08014	1.95196	3.79731	184	66
0.223	2.15996	4.23856	186	66
2.08632	1.95411	3.80516	188	66
3.17204	1.96356	5.71058	190	66
4.20827	0.68703	2.23325	192	66
2.69137	1.32578	2.71089	0	68
2.69337	1.32492	2.70926	2	68
2.68658	1.32477	2.7142	4	68
2.688	1.32402	2.71273	6	68
2.68761	1.32447	2.71253	8	68
2.68725	1.32573	2.71208	10	68
1.6182	2.64685	5.26734	12	68
5.83489	2.01847	2.9925	14	68
5.82865	2.02155	2.9856	16	68
5.82741	2.02145	2.98467	18	68
5.83836	2.0185	4.54767	20	68
5.83858	2.01901	4.55319	22	68
5.8428	2.01845	4.55442	24	68
5.84355	2.01757	4.55326	26	68
5.84333	2.01927	4.55084	28	68
5.8415	2.01543	4.55162	30	68
5.82925	2.01779	2.98205	32	68
5.8239	2.01726	2.98932	34	68
0.55283	1.54217	1.67095	36	68
0.54894	1.54072	1.67215	38	68
0.55267	1.54123	1.66928	40	68
0.55293	1.53678	1.67423	42	68
0.55703	1.53925	1.6703	44	68
0.55727	1.54232	1.67755	46	68
0.55076	1.53262	1.6761	48	68
3.89217	0.92277	2.81602	50	68
3.88196	0.92811	2.82273	52	68
3.88162	0.9286	2.82291	54	68
3.88246	0.92866	2.82316	56	68
3.38913	2.43901	5.89137	58	68
3.88225	0.92987	2.82689	60	68
3.38288	2.43849	5.89027	62	68
3.88408	0.93027	2.82805	64	68
3.38481	2.4424	5.88934	66	68
3.88512	0.93165	2.82656	68	68
0.74908	2.21119	1.88877	70	68
6.24794	1.40862	2.2697	72	68
5.50168	1.29578	3.43405	74	68
5.50925	1.30291	3.42446	76	68
5.50594	1.30011	3.42991	78	68
5.50586	1.29965	3.43088	80	68
5.5089	1.30443	3.42352	82	68
5.50489	1.29871	3.43222	84	68
5.50507	1.29897	3.42777	86	68
5.49428	1.28954	3.44269	88	68
3.70928	1.36422	5.53817	90	68
5.49844	0.76893	1.27133	92	68
5.49658	0.77342	1.27108	94	68
0.85022	2.17442	5.00566	96	68
3.50258	2.47621	5.88972	98	68
3.5088	2.47486	5.89285	100	68
3.49485	2.47275	5.88572	102	68
0.36447	0.96561	1.36914	104	68
0.36902	0.96577	1.36676	106	68
0.36707	0.95739	1.37109	108	68
0.36628	0.96021	1.37393	110	68
0.01748	2.49562	4.42781	112	68
0.36493	0.95541	1.37007	114	68
0.36563	0.95947	1.37558	116	68
0.36282	0.95761	1.37158	118	68
0.36388	0.96299	1.36946	120	68
0.02565	2.50938	4.43198	122	68
1.69913	2.3926	3.5778	124	68
1.70843	2.38866	3.58563	126	68
2.94546	1.27302	2.43737	128	68
2.94068	1.27248	2.44167	130	68
4.86242	0.74066	5.83116	132	68
3.97058	1.15496	4.78411	134	68
3.9727	1.15767	4.78347	136	68
3.97136	1.1545	4.78159	138	68
3.97115	1.15065	4.77808	140	68
3.97415	1.15228	4.77643	142	68
5.56829	1.51168	1.15458	144	68
3.97366	1.14938	4.7754	146	68
3.97004	1.15111	4.78241	148	68
1.94978	2.19451	3.86809	150	68
1.96268	2.1987	2.3138	152	68
1.96172	2.19523	3.88258	154	68
1.96238	2.19476	3.88317	156	68
1.9664	2.19712	3.88027	158	68
1.96446	2.19512	2.31021	160	68
1.96337	2.19676	3.88163	162	68
1.96336	2.197	3.87925	164	68
1.95628	2.19159	3.87087	166	68
4.26033	0.50721	1.96932	168	68
4.24574	0.50936	1.97961	170	68
3.03874	1.7628	5.80768	172	68
3.04426	1.75748	5.80752	174	68
3.0284	1.76507	5.80786	176	68
3.03621	1.75993	5.80889	178	68
2.09873	1.95199	2.23537	180	68
2.08809	1.95104	3.80109	182	68
2.08748	1.94854	3.8022	184	68
2.08929	1.94954	3.80742	186	68
2.08727	1.95182	3.79844	188	68
2.05626	1.95613	2.21502	190	68
3.18039	1.9694	5.70842	192	68
2.68753	1.32779	2.71377	0	70
2.6904	1.32336	2.71192	2	70
2.68747	1.32433	2.71415	4	70
1.60496	2.65256	5.2554	6	70
1.60554	2.65209	5.25553	8	70
1.60573	2.64417	5.25626	10	70
4.77765	0.51292	1.01077	12	70
5.82976	2.01002	2.9848	14	70
5.83631	2.01637	2.99061	16	70
5.8285	2.0201	2.98776	18	70
5.83373	2.0227	2.99072	20	70
5.83851	2.02116	4.54794	22	70
5.83958	2.01936	4.55019	24	70
5.83674	2.0209	4.5537	26	70
5.84096	2.01626	4.55036	28	70
5.83787	2.01877	4.54913	30	70
5.83429	2.01389	2.9848	32	70
5.82526	2.0171	2.97913	34	70
0.55686	1.54159	1.67305	36	70
0.55441	1.54433	1.66964	38	70
0.55301	1.53806	1.67379	40	70
0.55159	1.54032	1.66789	42	70
0.55652	1.54153	1.67446	44	70
0.55834	1.54439	1.6768	46	70
0.55388	1.53743	1.6726	48	70
3.37448	2.43399	5.87909	50	70
3.37818	2.44086	5.88614	52	70
3.88221	0.92948	2.82348	54	70
3.37911	2.435	5.88625	56	70
3.38225	2.43577	5.88992	58	70
3.88174	0.92859	2.82576	60	70
3.88123	0.93021	2.82423	62	70
3.38581	2.4391	5.88936	64	70
3.38609	2.44046	5.89088	66	70
3.38713	2.44141	5.8908	68	70
0.7455	2.20809	1.88839	70	70
5.505	1.29358	3.43314	72	70
5.50295	1.29706	3.42939	74	70
5.50468	1.29661	3.43353	76	70
5.50304	1.29834	3.42935	78	70
5.50621	1.2999	3.42951	80	70
5.50607	1.30067	3.43047	82	70
5.50879	1.30193	3.42474	84	70
5.50689	1.29825	3.42859	86	70
5.49552	1.29053	3.43407	88	70
3.70888	1.36127	5.53882	90	70
5.5057	0.77532	1.26537	92	70
5.4992	0.77086	1.27118	94	70
0.84603	2.17834	1.86075	96	70
3.50606	2.47823	5.88806	98	70
3.99043	0.96519	2.84831	100	70
3.49883	2.47577	5.88401	102	70
0.36381	0.96946	1.37828	104	70
0.36806	0.96222	1.36685	106	70
0.36983	0.96106	1.37066	108	70
0.36718	0.96245	1.36794	110	70
0.36474	0.95573	1.37007	112	70
0.02372	2.50011	4.4359	114	70
0.02039	2.50012	4.43291	116	70
0.0222	2.50111	4.43373	118	70
0.02	2.51317	4.43177	120	70
0.02477	2.50909	4.43404	122	70
1.70583	2.39022	3.58826	124	70
1.70148	2.38999	3.58223	126	70
2.94474	1.27258	2.44061	128	70
2.94573	1.27616	2.43841	130	70
2.95484	1.27279	2.43163	132	70
4.16039	2.72607	0.17484	134	70
3.97329	1.15858	4.78429	136	70
3.9766	1.15916	4.77814	138	70
3.97373	1.15328	4.77975	140	70
3.97491	1.15782	4.78288	142	70
3.97122	1.14874	4.77659	144	70
3.97401	1.14943	4.77524	146	70
5.56382	1.51193	1.15113	148	70
2.70425	0.92738	2.84695	150	70
1.96447	2.20096	2.30917	152	70
1.95972	2.19545	3.88116	154	70
1.96346	2.19602	3.88225	156	70
1.96448	2.19417	2.3114	158	70
1.96414	2.19614	2.30777	160	70
1.96263	2.19584	3.87889	162	70
1.96615	2.19603	3.87668	164	70
1.96405	2.19465	2.31756	166	70
4.25724	0.50717	1.96854	168	70
3.04319	1.76508	5.81022	170	70
3.04314	1.76049	5.81131	172	70
3.04185	1.76328	5.80744	174	70
3.03641	1.76687	5.80641	176	70
3.03788	1.76876	5.80762	178	70
3.0427	1.77702	2.66406	180	70
2.09011	1.95262	3.80672	182	70
0.23028	2.17363	4.24458	184	70
2.09106	1.95056	3.8045	186	70
2.08915	1.94543	3.80421	188	70
2.06561	1.95879	2.21716	190	70
4.22032	0.68657	2.22141	192	70
1.60753	2.64925	5.25302	0	72
2.68783	1.32415	2.71248	2	72
1.606	2.65084	5.25611	4	72
2.69158	1.3181	2.70777	6	72
4.74028	0.50742	1.03819	8	72
4.70305	0.47781	1.05743	10	72
1.56034	1.20613	3.077	12	72
1.54199	1.20363	3.07573	14	72
6.18898	0.47208	1.26734	16	72
5.84013	2.01005	4.55952	18	72
5.84507	2.02187	4.55694	20	72
5.84174	2.01088	4.55784	22	72
5.82869	2.02097	2.98572	24	72
5.84171	2.02049	4.54883	26	72
5.84317	2.02665	4.55042	28	72
5.84095	2.018	4.55042	30	72
5.84412	2.01572	4.55216	32	72
5.82931	2.01469	2.98245	34	72
0.55771	1.54422	1.67206	36	72
0.55203	1.54203	1.66829	38	72
0.5589	1.54529	1.67222	40	72
0.55604	1.54313	1.67687	42	72
0.55616	1.54325	1.67697	44	72
1.95264	2.16271	1.88891	46	72
3.88082	0.9419	2.8205	48	72
3.37403	2.44501	5.8825	50	72
3.38042	2.43902	5.88614	52	72
3.37538	2.43376	5.88479	54	72
3.38124	2.43781	5.88938	56	72
3.38093	2.43398	5.88828	58	72
3.37919	2.4367	5.88554	60	72
3.88153	0.93045	2.82759	62	72
3.38515	2.43805	5.8906	64	72
3.38514	2.43796	5.89044	66	72
3.88516	0.93302	2.82367	68	72
3.88636	0.93325	2.8274	70	72
2.34537	1.85218	5.9892	72	72
5.50112	1.29789	3.43141	74	72
5.50866	1.30085	3.42561	76	72
5.50368	1.29464	3.4341	78	72
5.50842	1.30255	3.42534	80	72
5.50525	1.29953	3.43192	82	72
5.50742	1.30072	3.42705	84	72
5.50797	1.29875	3.42843	86	72
5.49514	1.29592	3.42866	88	72
5.49948	0.76881	1.26845	90	72
5.51006	0.76796	1.25969	92	72
5.49842	0.77641	1.25106	94	72
3.50123	2.47929	5.89258	96	72
3.98804	0.96543	2.84661	98	72
3.50399	2.47998	5.88767	100	72
3.50044	2.47318	5.88363	102	72
0.37463	0.96125	1.36268	104	72
0.38108	0.96245	1.36355	106	72
0.36688	0.96543	1.3688	108	72
0.02459	2.49845	4.43416	110	72
0.01785	2.50382	4.42891	112	72
0.0248	2.50131	4.43581	114	72
0.01807	2.49336	4.43189	116	72
0.01316	2.50026	4.42619	118	72
0.02249	2.51123	4.43395	120	72
0.0107	2.51128	4.42589	122	72
1.70323	2.3902	3.58083	124	72
1.70849	2.39088	3.58449	126	72
1.70695	2.38844	3.58447	128	72
2.94625	1.27219	2.4399	130	72
2.94622	1.27287	2.4366	132	72
2.94438	1.27882	2.43886	134	72
4.1512	2.72369	0.1662	136	72
3.97759	1.15319	4.78021	138	72
0.83753	1.99539	1.51215	140	72
3.97803	1.15725	4.7809	142	72
5.57297	1.50426	1.1559	144	72
5.56913	1.51181	1.1507	146	72
2.70504	0.92879	2.84795	148	72
2.71668	0.92449	2.84809	150	72
1.96037	2.20236	2.31868	152	72
1.96418	2.20496	3.88134	154	72
1.96493	2.19799	3.88098	156	72
1.9647	2.19497	2.30891	158	72
1.96822	2.19333	2.31231	160	72
1.97341	2.19046	2.31784	162	72
1.95222	2.19109	2.30545	164	72
3.05077	1.75873	5.8091	166	72
3.0477	1.76735	5.80825	168	72
3.04115	1.76359	5.80934	170	72
3.03997	1.76284	5.80705	172	72
3.04086	1.75888	5.80905	174	72
3.04	1.76098	5.80829	176	72
3.04336	1.75953	5.81094	178	72
3.04642	1.76658	2.66694	180	72
2.08935	1.94697	2.23433	182	72
2.08585	1.94578	3.80104	184	72
2.08426	1.9448	3.80305	186	72
2.08783	1.95037	3.80513	188	72
2.07665	1.94462	3.7977	190	72
2.03433	1.96712	3.77442	192	72
2.68783	1.32414	2.71246	0	74
2.68923	1.32453	2.7123	2	74
2.68741	1.32955	2.70522	4	74
1.5987	2.64522	3.67626	6	74
4.73629	0.50148	1.03836	8	74
2.67839	1.33955	5.84863	10	74
1.56184	1.20297	3.07896	12	74
1.55855	1.20196	3.0711	14	74
1.54752	1.20511	3.07074	16	74
5.85414	2.01516	4.566	18	74
5.86591	2.03828	4.5463	20	74
5.84622	2.01992	4.55994	22	74
5.83958	2.02926	2.98847	24	74
5.84265	2.01999	4.55635	26	74
5.83726	2.02623	4.54784	28	74
5.84182	2.01847	4.55212	30	74
5.83922	2.01912	4.54499	32	74
5.83251	2.0242	2.98181	34	74
1.85587	3.03653	4.43938	36	74
0.55602	1.54171	1.6695	38	74
0.5526	1.5459	1.67692	40	74
0.55583	1.54375	1.67672	42	74
1.95055	2.17782	3.45677	44	74
1.94293	2.16969	1.87527	46	74
1.93433	2.17177	1.8671	48	74
2.12394	1.32308	0.65041	50	74
3.38406	2.44069	5.88811	52	74
3.37925	2.43681	5.88588	54	74
3.38201	2.43535	5.88737	56	74
3.88009	0.92868	2.82587	58	74
3.88373	0.92761	2.82137	60	74
3.38311	2.43693	5.88979	62	74
3.38347	2.43619	5.89003	64	74
3.38492	2.43746	5.88929	66	74
3.88262	0.93188	2.82899	68	74
3.38034	2.43435	5.88498	70	74
5.50052	1.29141	3.43253	72	74
5.50649	1.29529	3.43268	74	74
5.50431	1.29672	3.43257	76	74
5.50514	1.29691	3.43214	78	74
5.506	1.29945	3.43029	80	74
5.50643	1.29824	3.42932	82	74
5.50886	1.30013	3.42737	84	74
5.5073	1.30102	3.42583	86	74
5.49654	1.29806	3.42802	88	74
3.69847	1.36738	5.55137	90	74
3.72365	1.33883	5.51949	92	74
4.15058	1.59982	5.52799	94	74
3.98473	0.96482	2.84936	96	74
3.50224	2.47792	5.89309	98	74
3.504	2.48092	5.88855	100	74
3.49911	2.47436	5.88334	102	74
4.00898	1.66372	5.7013	104	74
4.00615	1.67349	5.69386	106	74
0.02372	2.50402	4.43003	108	74
0.02357	2.50454	4.43298	110	74
0.02609	2.50386	4.4338	112	74
0.01908	2.49327	4.4351	114	74
0.01347	2.49276	4.43252	116	74
0.01789	2.49966	4.43424	118	74
0.01528	2.51146	4.43079	120	74
0.02673	2.51397	4.44196	122	74
2.94538	1.27471	2.43995	124	74
1.70394	2.39249	3.58104	126	74
2.94464	1.27432	2.44103	128	74
2.94542	1.27444	2.44102	130	74
2.95206	1.27402	2.43638	132	74
2.94171	1.27635	2.43692	134	74
4.15856	2.72382	0.17937	136	74
4.13669	2.71678	0.15091	138	74
3.97495	1.15588	4.78305	140	74
3.97282	1.15679	4.78767	142	74
2.71149	0.93367	2.84263	144	74
2.69856	0.93164	2.84638	146	74
2.70904	0.92907	2.84594	148	74
2.70571	0.93389	2.84222	150	74
2.68794	0.91628	2.85381	152	74
1.96633	2.20239	3.88822	154	74
1.97343	2.19705	3.88659	156	74
6.18745	2.14963	0.80224	158	74
1.96531	2.19211	2.31029	160	74
1.95982	2.20392	3.87265	162	74
1.96352	2.19944	2.31018	164	74
3.05016	1.7608	5.80894	166	74
3.04824	1.7604	5.80887	168	74
3.04055	1.76604	5.80757	170	74
3.04027	1.76599	5.80748	172	74
3.0425	1.76203	5.80908	174	74
3.0467	1.76143	5.80909	176	74
3.04766	1.76066	5.80863	178	74
3.04369	1.76276	5.80879	180	74
2.08507	1.94773	2.2357	182	74
2.0788	1.95074	3.80591	184	74
2.07845	1.95154	3.80245	186	74
2.0812	1.95144	3.79887	188	74
2.07797	1.9508	3.80305	190	74
2.05027	1.95857	2.21618	192	74
2.68799	1.32384	2.71163	0	76
1.60707	2.65038	5.25654	2	76
1.5929	2.64452	3.67327	4	76
4.77349	0.50667	1.01926	6	76
2.68059	1.33326	5.84434	8	76
1.56115	1.19963	3.08698	10	76
1.55872	1.2016	3.08076	12	76
3.10761	1.62785	5.91378	14	76
1.56403	1.20085	3.07867	16	76
3.11115	1.62905	5.91406	18	76
3.07679	1.63818	2.77135	20	76
6.17431	0.47212	1.26735	22	76
5.83749	2.01868	2.99064	24	76
5.84238	2.01543	4.55946	26	76
5.84329	2.0227	4.54955	28	76
5.83863	2.02676	4.54509	30	76
5.82672	2.01593	2.97993	32	76
5.81631	2.02357	2.9747	34	76
1.86503	3.03646	4.44549	36	76
0.55795	1.54013	1.67	38	76
1.96122	2.1625	1.89246	40	76
1.95868	2.16626	1.8938	42	76
1.92799	2.17245	3.43937	44	76
1.93373	2.17639	1.87059	46	76
1.92867	2.16894	3.44233	48	76
1.92566	2.1585	1.86659	50	76
3.87986	0.9427	2.82974	52	76
3.38059	2.439	5.88592	54	76
3.38227	2.43543	5.88819	56	76
3.37826	2.43135	5.88464	58	76
3.38351	2.43639	5.8901	60	76
3.38382	2.43755	5.89031	62	76
3.38166	2.43614	5.88981	64	76
3.38382	2.43778	5.89059	66	76
3.88379	0.92917	2.82748	68	76
3.37828	2.43516	5.88514	70	76
3.38251	2.43738	5.89036	72	76
5.50442	1.29372	3.43472	74	76
5.50549	1.2993	3.43197	76	76
5.50327	1.29949	3.42901	78	76
5.50062	1.29825	3.42776	80	76
5.50746	1.3012	3.42575	82	76
5.5083	1.30184	3.42595	84	76
5.50661	1.29823	3.42898	86	76
5.48839	1.2935	3.42993	88	76
4.14973	1.59656	5.52091	90	76
4.14411	1.59901	5.5229	92	76
4.14397	1.59414	5.52821	94	76
4.1486	1.59633	5.52766	96	76
3.96182	0.97334	2.85799	98	76
3.49811	2.48408	5.89246	100	76
0.84872	2.1782	1.86512	102	76
4.00766	1.66053	5.70737	104	76
4.00489	1.66911	5.69955	106	76
3.99618	1.6663	5.69307	108	76
0.02558	2.51498	4.43602	110	76
0.02638	2.51004	4.43634	112	76
1.81505	1.73825	2.51835	114	76
0.01701	2.49759	4.42833	116	76
0.01428	2.5	4.42878	118	76
5.91081	1.2351	1.18462	120	76
2.94383	1.29392	2.43205	122	76
2.94598	1.28451	2.43603	124	76
1.70564	2.39034	3.58354	126	76
1.70069	2.39218	3.57894	128	76
1.70265	2.39123	3.58092	130	76
1.70797	2.38853	3.58704	132	76
2.94598	1.27597	2.43635	134	76
2.94294	1.28493	2.43049	136	76
4.156	2.7218	0.1736	138	76
3.97376	1.15253	4.78484	140	76
2.69745	0.94125	2.85344	142	76
2.70975	0.92815	2.84429	144	76
2.70757	0.93563	2.84254	146	76
2.70796	0.92965	2.84247	148	76
2.70107	0.93808	2.84542	150	76
2.71548	0.91503	2.84785	152	76
5.09197	0.94013	0.85937	154	76
3.05054	1.39317	5.85176	156	76
3.04428	1.39502	5.84674	158	76
3.04041	1.39275	5.84746	160	76
5.10838	0.94392	0.83079	162	76
3.05098	1.7589	5.80838	164	76
3.0468	1.76342	5.80829	166	76
3.04048	1.76592	5.80805	168	76
3.04044	1.76611	5.80741	170	76
3.0478	1.76046	5.80849	172	76
3.04117	1.7638	5.80847	174	76
3.04276	1.76065	5.81049	176	76
3.04239	1.76066	5.81021	178	76
3.04183	1.7628	5.8084	180	76
3.05348	1.76532	2.66962	182	76
2.07578	1.95061	3.79822	184	76
2.084	1.94998	3.80238	186	76
2.0884	1.9493	3.80615	188	76
2.07756	1.95061	3.8018	190	76
2.07051	1.95396	3.79745	192	76
1.58014	2.65386	5.22526	0	78
1.58334	2.65248	5.22956	2	78
1.58364	2.65025	5.23489	4	78
2.67656	1.34056	5.84795	6	78
1.5582	1.19981	3.08962	8	78
1.55799	1.19811	3.0886	10	78
3.11003	1.6231	5.91125	12	78
3.10466	1.63703	5.91035	14	78
3.11113	1.63227	5.91515	16	78
1.40465	2.76803	6.14716	18	78
3.11216	1.62874	5.91242	20	78
1.55648	1.20243	3.07742	22	78
6.20528	0.46748	1.25443	24	78
6.18991	0.46903	1.25529	26	78
5.84529	2.0259	4.5505	28	78
5.82811	2.01825	2.9777	30	78
5.83662	2.01793	4.54844	32	78
0.89303	1.89127	1.98255	34	78
0.89491	1.90406	1.98202	36	78
0.56224	1.53994	1.66529	38	78
1.93719	2.17282	3.44422	40	78
1.91945	2.17201	3.42448	42	78
1.93595	2.17627	3.43879	44	78
1.93656	2.1726	3.45244	46	78
1.93196	2.17133	3.44033	48	78
1.92852	2.16702	1.86513	50	78
2.12207	1.31706	0.64826	52	78
