X	Y	phi1	phi	phi2
12.0	48.0	0.6456	1.76813	1.48789
12.0	50.0	6.19962	0.47053	1.24001
12.0	52.0	5.83397	2.01157	2.98109
12.0	54.0	5.83384	2.01505	2.98401
12.0	56.0	5.83874	2.01971	4.54802
12.0	58.0	5.83758	2.02114	4.55291
12.0	60.0	5.83222	2.02261	2.98444
12.0	62.0	5.83828	2.02081	4.54773
12.0	64.0	5.82654	2.01773	2.97904
12.0	66.0	5.84626	2.00739	4.54854
12.0	68.0	1.6182	2.64685	5.26734
12.0	70.0	4.77765	0.51292	1.01077
12.0	72.0	1.56034	1.20613	3.077
12.0	74.0	1.56184	1.20297	3.07896
12.0	76.0	1.55872	1.2016	3.08076
12.0	78.0	3.11003	1.6231	5.91125
12.0	80.0	3.10793	1.62821	5.90974
12.0	82.0	3.109	1.61877	5.9089
12.0	84.0	3.10914	1.62128	5.90889
12.0	86.0	3.10594	1.62335	5.90825
12.0	88.0	3.10713	1.62369	5.9066
12.0	90.0	3.10816	1.62077	5.90871
12.0	92.0	3.10544	1.62036	5.90787
12.0	94.0	3.10815	1.61654	5.90845
12.0	96.0	3.10457	1.61978	5.90751
12.0	98.0	3.10656	1.60846	5.90635
12.0	100.0	2.06355	1.73099	1.9725
12.0	102.0	2.07694	1.72452	1.97864
12.0	104.0	1.02525	1.79301	1.92481
12.0	106.0	1.04381	1.79421	1.93986
12.0	108.0	3.23762	1.85616	5.42343
12.0	110.0	4.56163	0.88104	1.94226
12.0	112.0	4.56708	0.88838	1.93723
12.0	114.0	4.56405	0.88498	1.9425
12.0	116.0	4.57158	0.8855	1.93265
12.0	118.0	4.56174	0.88289	1.94441
12.0	120.0	4.55444	0.8845	1.94579
12.0	122.0	4.56353	0.8787	1.93771
12.0	124.0	4.56524	0.8818	1.93964
12.0	126.0	4.56683	0.87857	1.93348
12.0	128.0	4.56643	0.88624	1.93175
12.0	130.0	4.56664	0.88501	1.92784
12.0	132.0	4.56864	0.8902	1.93356
12.0	134.0	3.19763	2.2021	5.6294
12.0	136.0	4.10753	0.87147	2.44028
12.0	138.0	4.11103	0.86939	2.43906
12.0	140.0	4.11255	0.86564	2.43621
12.0	142.0	4.10929	0.87331	2.44048
12.0	144.0	0.93236	1.44603	1.10743
12.0	146.0	2.76406	0.48499	2.85202
12.0	148.0	2.76291	0.48858	2.8525
12.0	150.0	2.4379	2.04091	6.13296
12.0	152.0	2.44009	2.0432	6.12955
12.0	154.0	5.5719	1.08493	3.28843
12.0	156.0	4.10647	0.90483	2.26049
12.0	158.0	4.10614	0.90285	2.26336
12.0	160.0	4.10638	0.908	2.26716
12.0	162.0	4.12472	0.90229	2.24776
12.0	164.0	0.99333	2.23518	2.46953
12.0	166.0	1.92309	1.99775	2.01284
12.0	168.0	1.92475	1.99766	3.5858
12.0	170.0	0.15013	1.97294	4.24427
12.0	172.0	1.90874	1.9962	3.57962
12.0	174.0	1.90796	1.99514	3.58208
12.0	176.0	1.90587	1.99487	3.58325
12.0	178.0	1.90487	1.99576	3.57295
12.0	180.0	1.91174	1.99489	3.58503
12.0	182.0	1.9091	1.99167	3.58567
12.0	184.0	1.93207	1.98306	2.04485
12.0	186.0	3.19894	1.55648	2.3187
12.0	188.0	3.19433	1.55187	2.31607
12.0	190.0	4.7966	0.82691	1.54419
12.0	192.0	1.93658	1.99146	3.6088
14.0	0.0	1.61711	1.93522	3.4873
14.0	2.0	6.1982	1.89368	4.32773
14.0	4.0	1.61063	1.93474	3.49177
14.0	6.0	1.61038	1.93357	3.48823
14.0	8.0	1.61222	1.93179	3.49084
14.0	10.0	5.6252	1.55915	3.00757
14.0	12.0	0.90583	1.70091	1.54968
14.0	14.0	0.8888	1.69305	1.54675
14.0	16.0	0.89244	1.69281	1.53385
14.0	18.0	0.89494	1.69466	1.53894
14.0	20.0	0.89336	1.69099	1.53591
14.0	22.0	0.89181	1.6911	1.53379
14.0	24.0	0.88676	1.69546	1.53583
14.0	26.0	0.88995	1.69445	1.53736
14.0	28.0	0.89063	1.69519	1.54206
14.0	30.0	0.88742	1.69957	1.54674
14.0	32.0	0.86777	1.70165	1.54524
14.0	34.0	3.45596	1.59539	2.69264
14.0	36.0	5.39211	1.4964	2.93099
14.0	38.0	5.386	1.49564	2.93598
14.0	40.0	4.1742	2.92189	0.36305
14.0	42.0	5.38692	1.49615	2.93377
14.0	44.0	5.38657	1.49651	2.93553
14.0	46.0	0.6576	1.77782	1.49451
14.0	48.0	0.64695	1.76605	1.4881
14.0	50.0	6.19469	0.47594	1.23805
14.0	52.0	5.83319	2.00922	2.98145
14.0	54.0	5.8332	2.01459	2.98221
14.0	56.0	5.83858	2.02148	4.54817
14.0	58.0	5.83745	2.01859	4.54727
14.0	60.0	5.83802	2.02101	4.547
14.0	62.0	5.84165	2.01963	4.54893
14.0	64.0	5.83728	2.02042	4.54718
14.0	66.0	5.83261	2.0163	2.98056
14.0	68.0	5.83489	2.01847	2.9925
14.0	70.0	5.82976	2.01002	2.9848
14.0	72.0	1.54199	1.20363	3.07573
14.0	74.0	1.55855	1.20196	3.0711
14.0	76.0	3.10761	1.62785	5.91378
14.0	78.0	3.10466	1.63703	5.91035
14.0	80.0	3.11267	1.6227	5.90572
14.0	82.0	3.11204	1.62325	5.90724
14.0	84.0	3.11144	1.62477	5.90756
14.0	86.0	3.10689	1.62241	5.90801
14.0	88.0	3.10859	1.62367	5.90761
14.0	90.0	3.10927	1.61976	5.90747
14.0	92.0	3.10939	1.62416	5.90697
14.0	94.0	3.11078	1.62592	5.90903
14.0	96.0	3.10478	1.62244	5.90654
14.0	98.0	2.07428	1.72762	1.98017
14.0	100.0	2.07497	1.72968	1.9754
14.0	102.0	2.07516	1.73043	1.97318
14.0	104.0	2.07779	1.72948	1.96971
14.0	106.0	0.88285	0.4287	1.17124
14.0	108.0	4.54772	0.88825	1.95266
14.0	110.0	4.55619	0.88627	1.95287
14.0	112.0	4.56251	0.88592	1.9406
14.0	114.0	4.55091	0.88267	1.94777
14.0	116.0	4.55472	0.8796	1.94685
14.0	118.0	4.56596	0.88438	1.93611
14.0	120.0	4.56783	0.8822	1.93587
14.0	122.0	4.56632	0.88473	1.93726
14.0	124.0	4.56777	0.88419	1.93538
14.0	126.0	4.5647	0.88424	1.93097
14.0	128.0	4.56332	0.88645	1.93465
14.0	130.0	4.56261	0.88826	1.93647
14.0	132.0	4.10446	0.87427	2.44675
14.0	134.0	4.10549	0.87556	2.44377
14.0	136.0	4.11037	0.86607	2.44006
14.0	138.0	4.10671	0.86893	2.44057
14.0	140.0	4.10696	0.86597	2.44076
14.0	142.0	4.10298	0.86746	2.44737
14.0	144.0	4.12187	0.86089	2.43225
14.0	146.0	2.74929	0.4816	2.85468
14.0	148.0	2.75844	0.48514	2.85279
14.0	150.0	2.76167	0.49043	2.85596
14.0	152.0	2.75235	0.48897	2.86822
14.0	154.0	2.45762	2.03161	6.13842
14.0	156.0	4.10726	0.90813	2.26332
14.0	158.0	4.10198	0.90519	2.26542
14.0	160.0	4.10446	0.91237	2.26816
14.0	162.0	0.98026	2.23876	2.46314
14.0	164.0	4.13656	0.90241	2.24075
14.0	166.0	4.14931	0.89729	2.23802
14.0	168.0	1.92366	1.99471	2.00679
14.0	170.0	1.90802	2.00072	3.57992
14.0	172.0	1.91715	1.99744	3.58321
14.0	174.0	1.90738	1.99599	3.57585
14.0	176.0	1.90954	1.99567	3.58145
14.0	178.0	1.90765	1.99605	3.582
14.0	180.0	1.91969	1.98974	3.5905
14.0	182.0	1.91409	1.98744	3.58799
14.0	184.0	1.63177	2.32401	1.58115
14.0	186.0	3.19249	1.55732	2.31961
14.0	188.0	4.78462	0.82589	1.54601
14.0	190.0	4.78291	0.82535	1.54881
14.0	192.0	3.19692	1.55743	2.31767
16.0	0.0	1.61599	1.93575	3.48773
16.0	2.0	1.61693	1.93461	3.48872
16.0	4.0	1.61825	1.93237	3.48454
16.0	6.0	1.6156	1.93406	3.48725
16.0	8.0	6.2005	1.89721	4.33171
16.0	10.0	1.619	1.93139	3.48618
16.0	12.0	5.61169	1.55475	3.00797
16.0	14.0	5.61335	1.55029	3.00709
16.0	16.0	0.89206	1.69293	1.54126
16.0	18.0	0.89208	1.6929	1.53308
16.0	20.0	0.88918	1.69616	1.53577
16.0	22.0	0.88722	1.69344	1.53421
16.0	24.0	0.89251	1.69557	1.53679
16.0	26.0	0.88691	1.69313	1.53424
16.0	28.0	0.89384	1.69553	1.54496
16.0	30.0	3.45623	1.59545	5.83382
16.0	32.0	3.45884	1.5906	5.83356
16.0	34.0	3.46129	1.59018	5.83322
16.0	36.0	3.46001	1.59118	5.83394
16.0	38.0	3.45791	1.59351	2.69251
16.0	40.0	3.46271	1.59813	2.69192
16.0	42.0	5.39184	1.4898	1.37041
16.0	44.0	4.14074	2.92125	0.33126
16.0	46.0	0.6532	1.77336	1.49013
16.0	48.0	0.65539	1.77575	1.49695
16.0	50.0	6.19713	0.47612	1.23676
16.0	52.0	5.83278	2.00986	2.98188
16.0	54.0	5.83853	2.01636	2.98453
16.0	56.0	5.84226	2.02039	4.55196
16.0	58.0	5.83693	2.01931	4.55099
16.0	60.0	5.83922	2.02077	4.54982
16.0	62.0	5.8361	2.02046	4.55271
16.0	64.0	5.83603	2.02225	4.5533
16.0	66.0	5.83078	2.02072	2.98342
16.0	68.0	5.82865	2.02155	2.9856
16.0	70.0	5.83631	2.01637	2.99061
16.0	72.0	6.18898	0.47208	1.26734
16.0	74.0	1.54752	1.20511	3.07074
16.0	76.0	1.56403	1.20085	3.07867
16.0	78.0	3.11113	1.63227	5.91515
16.0	80.0	3.10842	1.63188	5.91079
16.0	82.0	3.11133	1.62666	5.9069
16.0	84.0	3.11068	1.62353	5.90754
16.0	86.0	3.10769	1.61801	5.90829
16.0	88.0	3.10903	1.62105	5.90672
16.0	90.0	3.10763	1.6222	5.90683
16.0	92.0	3.10805	1.62506	5.90695
16.0	94.0	3.10552	1.62725	5.91431
16.0	96.0	3.11024	1.61957	5.90758
16.0	98.0	2.07995	1.72607	1.9777
16.0	100.0	2.07335	1.73171	1.97146
16.0	102.0	2.07596	1.73376	1.96836
16.0	104.0	2.07659	1.73317	1.9694
16.0	106.0	2.07932	1.73194	1.96854
16.0	108.0	2.06707	1.74672	1.95504
16.0	110.0	4.54714	0.8863	1.95305
16.0	112.0	4.55422	0.88848	1.95093
16.0	114.0	4.55503	0.88317	1.95235
16.0	116.0	4.57015	0.88378	1.93313
16.0	118.0	4.56752	0.88262	1.93609
16.0	120.0	4.56615	0.8846	1.93593
16.0	122.0	4.56127	0.88327	1.93966
16.0	124.0	4.56313	0.88614	1.93081
16.0	126.0	4.56229	0.88577	1.9335
16.0	128.0	3.19457	2.20059	5.62887
16.0	130.0	4.11973	0.87431	2.44187
16.0	132.0	4.11215	0.87017	2.43768
16.0	134.0	4.1113	0.86335	2.43994
16.0	136.0	4.10673	0.86648	2.44239
16.0	138.0	4.10787	0.86525	2.44224
16.0	140.0	4.10836	0.86643	2.44066
16.0	142.0	4.11055	0.86415	2.43912
16.0	144.0	4.10593	0.86428	2.44052
16.0	146.0	4.10843	0.86546	2.44689
16.0	148.0	4.11161	0.86192	2.44356
16.0	150.0	0.94867	1.44329	1.11241
16.0	152.0	2.7576	0.48225	2.86665
16.0	154.0	4.11329	0.90951	2.26116
16.0	156.0	4.10443	0.92044	2.27373
16.0	158.0	4.10574	0.91785	2.27036
16.0	160.0	4.10739	0.91286	2.26811
16.0	162.0	4.10868	0.90793	2.26262
16.0	164.0	0.98334	2.23665	2.46528
16.0	166.0	1.92984	1.98922	2.02375
16.0	168.0	1.92984	1.98922	2.02375
16.0	170.0	1.91583	1.99982	3.58552
16.0	172.0	1.91001	1.99735	3.58017
16.0	174.0	0.14498	1.96483	4.2493
16.0	176.0	1.90598	1.99684	3.57759
16.0	178.0	1.91228	1.99081	3.58971
16.0	180.0	1.91966	1.98624	3.60161
16.0	182.0	1.93198	1.98378	2.04077
16.0	184.0	3.19048	1.55633	5.46165
16.0	186.0	3.19464	1.55552	2.31805
16.0	188.0	4.77741	0.82624	1.55378
16.0	190.0	4.78689	0.82729	1.54585
16.0	192.0	3.19433	1.55187	2.31607
18.0	0.0	1.61531	1.93593	3.48482
18.0	2.0	1.61617	1.92998	3.48694
18.0	4.0	1.61453	1.93441	3.48853
18.0	6.0	1.61129	1.93422	3.48564
18.0	8.0	1.61623	1.93169	3.48985
18.0	10.0	6.20842	1.90005	4.33439
18.0	12.0	0.51499	0.79767	1.279
18.0	14.0	0.51543	0.80056	1.27846
18.0	16.0	5.59579	1.54012	3.01074
18.0	18.0	0.87953	1.69276	1.54627
18.0	20.0	0.50906	0.79481	1.28083
18.0	22.0	0.8836	1.69698	1.53454
18.0	24.0	0.88454	1.69455	1.53879
18.0	26.0	0.88454	1.69455	1.53879
18.0	28.0	5.04113	2.01488	0.03319
18.0	30.0	3.45726	1.59571	5.8361
18.0	32.0	3.46238	1.59095	5.83434
18.0	34.0	3.46023	1.59133	5.83417
18.0	36.0	3.46131	1.59397	5.83333
18.0	38.0	3.45811	1.59447	5.83303
18.0	40.0	3.4622	1.58905	2.69144
18.0	42.0	3.46207	1.59272	2.69195
18.0	44.0	3.4658	1.6008	2.68838
18.0	46.0	1.84891	2.6846	6.22627
18.0	48.0	6.22367	0.45275	1.21618
18.0	50.0	6.19359	0.46578	1.24806
18.0	52.0	5.82884	2.01117	2.98089
18.0	54.0	5.84142	2.01844	4.55014
18.0	56.0	5.83818	2.01832	4.54828
18.0	58.0	5.83797	2.01732	4.54726
18.0	60.0	5.83811	2.02278	4.54669
18.0	62.0	5.84208	2.01988	4.55736
18.0	64.0	5.83757	2.01866	4.54744
18.0	66.0	5.82868	2.02066	2.98252
18.0	68.0	5.82741	2.02145	2.98467
18.0	70.0	5.8285	2.0201	2.98776
18.0	72.0	5.84013	2.01005	4.55952
18.0	74.0	5.85414	2.01516	4.566
18.0	76.0	3.11115	1.62905	5.91406
18.0	78.0	1.40465	2.76803	6.14716
18.0	80.0	3.11169	1.63324	5.91024
18.0	82.0	3.11413	1.62846	5.90905
18.0	84.0	3.10806	1.62426	5.9144
18.0	86.0	3.10762	1.62156	5.91068
18.0	88.0	3.11324	1.61861	5.9091
18.0	90.0	3.10746	1.61815	5.90768
18.0	92.0	3.10868	1.62807	5.91116
18.0	94.0	3.10503	1.62236	5.91971
18.0	96.0	3.10227	1.62541	5.9122
18.0	98.0	2.08033	1.72717	1.97754
18.0	100.0	2.07259	1.73101	1.96954
18.0	102.0	2.07578	1.72952	1.9732
18.0	104.0	2.07525	1.73325	1.97203
18.0	106.0	2.07337	1.73546	1.96938
18.0	108.0	2.0758	1.73645	1.96788
18.0	110.0	2.07291	1.73509	1.97038
18.0	112.0	1.39649	2.25241	1.19493
18.0	114.0	4.55893	0.89087	1.93801
18.0	116.0	4.55093	0.88139	1.94504
18.0	118.0	4.56259	0.88013	1.93326
18.0	120.0	4.55856	0.87864	1.93315
18.0	122.0	4.56668	0.88223	1.93192
18.0	124.0	4.56413	0.88852	1.93122
18.0	126.0	4.56163	0.88714	1.93181
18.0	128.0	4.10984	0.87502	2.44576
18.0	130.0	4.10968	0.86913	2.43812
18.0	132.0	4.10661	0.86796	2.4455
18.0	134.0	4.10718	0.86579	2.44145
18.0	136.0	4.11098	0.86483	2.44047
18.0	138.0	4.10882	0.86797	2.44105
18.0	140.0	4.11373	0.86577	2.43625
18.0	142.0	4.10824	0.86806	2.44082
18.0	144.0	4.10633	0.86763	2.44453
18.0	146.0	4.1109	0.86432	2.44058
18.0	148.0	4.123	0.86326	5.56923
18.0	150.0	1.85865	1.16658	3.021
18.0	152.0	3.37849	1.69278	5.872
18.0	154.0	3.37611	1.68664	5.87466
18.0	156.0	4.1132	0.91601	3.84089
18.0	158.0	4.10719	0.90917	2.26292
18.0	160.0	4.10615	0.91404	5.41167
18.0	162.0	4.1115	0.91103	2.26473
18.0	164.0	4.11496	0.90927	2.26045
18.0	166.0	4.1258	0.90557	2.25399
18.0	168.0	1.93615	1.98759	2.02183
18.0	170.0	1.91881	1.99982	3.59292
18.0	172.0	1.91963	1.99857	3.58927
18.0	174.0	1.91059	1.99732	3.58335
18.0	176.0	1.9125	1.99916	3.58743
18.0	178.0	1.91296	1.99583	3.58687
18.0	180.0	1.91875	1.98948	3.59709
18.0	182.0	1.92619	1.98379	2.03863
18.0	184.0	1.62368	2.32169	3.15647
18.0	186.0	3.19378	1.55983	5.45962
18.0	188.0	4.78683	0.82324	1.54577
18.0	190.0	4.77802	0.82132	1.55195
18.0	192.0	4.78462	0.82589	1.54601
20.0	0.0	1.61276	1.93269	3.48389
20.0	2.0	1.62002	1.93551	3.48532
20.0	4.0	1.61556	1.93486	3.48834
20.0	6.0	1.61606	1.93492	3.48816
20.0	8.0	6.19547	1.89958	4.33239
20.0	10.0	1.87309	1.783	2.35531
20.0	12.0	0.50125	0.80592	1.2812
20.0	14.0	0.49987	0.80137	1.28023
20.0	16.0	0.10125	2.33561	4.42531
20.0	18.0	0.5009	0.8022	1.28594
20.0	20.0	0.10765	2.33561	4.42575
20.0	22.0	0.5018	0.79984	1.28394
20.0	24.0	1.87833	1.77286	0.78861
20.0	26.0	0.50556	0.80093	4.43033
20.0	28.0	5.04113	2.01488	0.03319
20.0	30.0	1.90265	1.1311	3.10715
20.0	32.0	3.4593	1.59576	5.83738
20.0	34.0	3.46147	1.59018	5.83314
20.0	36.0	3.46205	1.59126	5.83612
20.0	38.0	3.4581	1.59489	5.83318
20.0	40.0	3.45958	1.59104	5.8325
20.0	42.0	3.46571	1.59241	5.83134
20.0	44.0	3.4699	1.5804	5.82945
20.0	46.0	3.25505	1.39175	5.46521
20.0	48.0	4.98647	0.83331	1.33882
20.0	50.0	4.97608	0.83443	1.3439
20.0	52.0	5.84675	2.00729	4.549
20.0	54.0	5.84019	2.02062	4.55027
20.0	56.0	5.83809	2.02121	4.55301
20.0	58.0	5.84001	2.01862	4.54591
20.0	60.0	5.83801	2.02114	4.54809
20.0	62.0	5.83762	2.01867	4.54752
20.0	64.0	5.84319	2.01866	4.55734
20.0	66.0	5.83806	2.02107	4.54864
20.0	68.0	5.83836	2.0185	4.54767
20.0	70.0	5.83373	2.0227	2.99072
20.0	72.0	5.84507	2.02187	4.55694
20.0	74.0	5.86591	2.03828	4.5463
20.0	76.0	3.07679	1.63818	2.77135
20.0	78.0	3.11216	1.62874	5.91242
20.0	80.0	3.11479	1.63056	5.91188
20.0	82.0	3.11351	1.63017	5.91067
20.0	84.0	3.10627	1.63094	5.90813
20.0	86.0	3.11011	1.62293	5.9125
20.0	88.0	3.10538	1.62651	5.91095
20.0	90.0	3.10426	1.62752	5.91174
20.0	92.0	3.10926	1.61984	5.91891
20.0	94.0	1.55965	1.20708	3.08649
20.0	96.0	1.40297	2.77515	4.56217
20.0	98.0	2.0728	1.72907	1.97264
20.0	100.0	2.0715	1.7313	1.97298
20.0	102.0	2.07449	1.73135	1.9729
20.0	104.0	2.07195	1.7325	1.97168
20.0	106.0	2.07526	1.73214	1.97146
20.0	108.0	2.07413	1.73469	1.97023
20.0	110.0	2.07469	1.73161	1.97014
20.0	112.0	2.07538	1.74248	1.95595
20.0	114.0	4.54787	0.89256	1.96109
20.0	116.0	4.56143	0.88781	1.936
20.0	118.0	4.56291	0.89157	1.94142
20.0	120.0	4.56689	0.882	1.93116
20.0	122.0	4.56091	0.88656	1.93728
20.0	124.0	3.18875	2.20277	5.62972
20.0	126.0	4.11048	0.87052	2.43774
20.0	128.0	4.11487	0.86473	2.43617
20.0	130.0	4.11104	0.86386	2.43761
20.0	132.0	4.10777	0.86608	2.44128
20.0	134.0	4.10641	0.86632	2.44271
20.0	136.0	4.10596	0.86665	2.44302
20.0	138.0	4.10697	0.86643	2.44249
20.0	140.0	4.10265	0.8689	2.44625
20.0	142.0	4.10618	0.8676	2.44375
20.0	144.0	4.11401	0.86338	2.43589
20.0	146.0	4.11953	0.85962	2.42281
20.0	148.0	3.38467	1.67857	5.87848
20.0	150.0	3.38272	1.68541	5.87812
20.0	152.0	3.38258	1.68511	5.87686
20.0	154.0	3.38446	1.68512	5.87577
20.0	156.0	3.37815	1.68443	5.87622
20.0	158.0	4.09905	0.915	2.27268
20.0	160.0	4.103	0.91499	2.27367
20.0	162.0	4.11142	0.9076	5.40523
20.0	164.0	4.11598	0.90337	2.25643
20.0	166.0	0.9707	2.23357	2.44892
20.0	168.0	1.92909	1.99614	3.58153
20.0	170.0	1.91594	2.00054	2.01696
20.0	172.0	0.15064	1.97283	4.24221
20.0	174.0	0.14701	1.97481	4.24306
20.0	176.0	1.90889	1.99582	3.57547
20.0	178.0	1.91322	1.99591	3.58886
20.0	180.0	1.92369	1.98852	3.60261
20.0	182.0	1.9284	1.98662	2.03435
20.0	184.0	1.6246	2.32138	3.158
20.0	186.0	3.19193	1.55344	2.32082
20.0	188.0	4.77452	0.82198	1.55419
20.0	190.0	4.78178	0.82335	1.54834
20.0	192.0	4.77741	0.82624	1.55378
22.0	0.0	1.62337	1.93342	3.48693
22.0	2.0	1.61495	1.93321	3.48448
22.0	4.0	1.61735	1.93008	3.48847
22.0	6.0	1.61523	1.93214	3.48853
22.0	8.0	6.20588	1.90566	4.32744
22.0	10.0	1.85743	1.78304	2.35044
22.0	12.0	0.49751	0.80386	1.27654
22.0	14.0	0.49887	0.80661	1.28645
22.0	16.0	0.10972	2.34102	4.43118
22.0	18.0	0.10606	2.33683	4.42752
22.0	20.0	0.49809	0.80917	1.29182
22.0	22.0	0.50322	0.80653	1.28961
22.0	24.0	0.10902	2.33896	4.43407
22.0	26.0	0.50313	0.80665	1.29301
22.0	28.0	0.50968	0.80647	1.28787
22.0	30.0	0.50405	0.81267	1.29015
22.0	32.0	1.89658	1.12898	3.11572
22.0	34.0	1.83188	2.69407	6.22546
22.0	36.0	3.4555	1.58617	5.83907
22.0	38.0	3.46255	1.58941	5.83944
22.0	40.0	3.46166	1.59086	5.83683
22.0	42.0	3.47003	1.57645	5.82834
22.0	44.0	3.48096	1.5835	5.83123
22.0	46.0	4.97992	0.83276	1.32887
22.0	48.0	3.25974	1.40092	5.47134
22.0	50.0	4.99203	0.84128	1.31738
22.0	52.0	4.98894	0.83663	1.32358
22.0	54.0	3.26111	1.38473	2.31665
22.0	56.0	5.82611	2.01703	2.98119
22.0	58.0	5.84158	2.0189	4.55353
22.0	60.0	5.83787	2.02221	4.55391
22.0	62.0	5.83773	2.01869	4.54865
22.0	64.0	5.84127	2.02131	4.55605
22.0	66.0	5.83671	2.01764	4.54793
22.0	68.0	5.83858	2.01901	4.55319
22.0	70.0	5.83851	2.02116	4.54794
22.0	72.0	5.84174	2.01088	4.55784
22.0	74.0	5.84622	2.01992	4.55994
22.0	76.0	6.17431	0.47212	1.26735
22.0	78.0	1.55648	1.20243	3.07742
22.0	80.0	1.43328	2.81104	6.22182
22.0	82.0	3.11198	1.62642	5.91292
22.0	84.0	3.11023	1.62394	5.91126
22.0	86.0	3.11234	1.62645	5.9112
22.0	88.0	3.11172	1.62326	5.90834
22.0	90.0	3.10861	1.62176	5.91279
22.0	92.0	1.56042	1.19779	3.08527
22.0	94.0	1.39005	2.76821	4.55963
22.0	96.0	1.40537	2.77428	4.56273
22.0	98.0	0.43639	1.96793	4.54295
22.0	100.0	2.07299	1.73057	1.97254
22.0	102.0	2.07484	1.73004	1.97494
22.0	104.0	2.07441	1.73024	1.97443
22.0	106.0	2.07661	1.73006	1.97773
22.0	108.0	2.07511	1.72968	1.97509
22.0	110.0	2.07815	1.72946	1.97912
22.0	112.0	0.43677	1.96997	4.539
22.0	114.0	2.07152	1.73138	1.96947
22.0	116.0	4.11939	0.85755	2.43264
22.0	118.0	4.11437	0.86976	2.43719
22.0	120.0	4.1117	0.87155	2.44196
22.0	122.0	4.10815	0.8724	2.43954
22.0	124.0	4.11008	0.8656	2.44005
22.0	126.0	4.10932	0.86213	2.43639
22.0	128.0	4.11449	0.86372	2.43416
22.0	130.0	4.10991	0.86456	2.44096
22.0	132.0	4.10767	0.86487	2.44179
22.0	134.0	4.10773	0.86504	2.44165
22.0	136.0	4.10661	0.86511	2.44474
22.0	138.0	4.10648	0.86646	2.44261
22.0	140.0	4.10974	0.86514	2.43965
22.0	142.0	4.10919	0.8676	2.44191
22.0	144.0	4.10962	0.86273	2.43937
22.0	146.0	4.11293	0.86066	2.43298
22.0	148.0	3.38692	1.68435	5.87798
22.0	150.0	3.38702	1.68074	5.87764
22.0	152.0	3.3829	1.67946	5.87754
22.0	154.0	3.38645	1.68113	5.87714
22.0	156.0	3.38575	1.68508	5.87662
22.0	158.0	3.37487	1.6812	5.874
22.0	160.0	4.11699	0.91476	2.26605
22.0	162.0	4.11135	0.9125	2.26634
22.0	164.0	0.97517	2.23692	2.45856
22.0	166.0	4.15293	0.90195	2.22853
22.0	168.0	1.92966	1.98998	2.02198
22.0	170.0	1.91867	1.99488	2.01926
22.0	172.0	1.91252	1.99907	3.58267
22.0	174.0	0.14843	1.9725	4.24553
22.0	176.0	1.91235	1.99924	3.58528
22.0	178.0	1.91141	1.99377	3.5855
22.0	180.0	1.91663	1.99189	3.58977
22.0	182.0	1.91463	1.99277	3.59422
22.0	184.0	1.63235	2.31953	1.58443
22.0	186.0	3.1928	1.55328	2.31926
22.0	188.0	4.78615	0.82506	1.54254
22.0	190.0	4.78371	0.82319	1.54724
22.0	192.0	4.78683	0.82324	1.54577
24.0	0.0	1.61171	1.93528	3.48524
24.0	2.0	1.61545	1.93386	3.48866
24.0	4.0	1.61719	1.93004	3.48733
24.0	6.0	6.1978	1.89351	4.3305
24.0	8.0	6.20348	1.89598	4.33751
24.0	10.0	0.50285	0.81034	1.28305
24.0	12.0	0.49752	0.8088	1.28544
24.0	14.0	0.50389	0.8038	1.27993
24.0	16.0	0.49902	0.80748	1.29057
24.0	18.0	0.50542	0.80485	1.283
24.0	20.0	0.10253	2.33804	4.42606
24.0	22.0	0.50301	0.80701	1.28817
24.0	24.0	0.09974	2.33807	4.42621
24.0	26.0	0.1041	2.34037	4.43046
24.0	28.0	0.11077	2.33691	4.43131
24.0	30.0	0.10085	2.33734	4.4282
24.0	32.0	0.50189	0.80355	1.28637
24.0	34.0	0.5044	0.81624	1.27998
24.0	36.0	0.50006	0.80597	1.29214
24.0	38.0	3.45735	1.58869	5.83617
24.0	40.0	3.47005	1.60538	5.83385
24.0	42.0	3.47101	1.58175	5.8369
24.0	44.0	5.00025	0.83549	1.3239
24.0	46.0	4.98247	0.83486	1.33249
24.0	48.0	4.99365	0.83499	1.32356
24.0	50.0	3.25224	1.38485	5.45972
24.0	52.0	4.98932	0.83752	1.32583
24.0	54.0	3.24005	1.39232	2.31761
24.0	56.0	5.82894	2.01514	4.54393
24.0	58.0	5.84093	2.00828	4.55662
24.0	60.0	5.83928	2.02317	4.55088
24.0	62.0	5.83925	2.02411	4.55486
24.0	64.0	5.83707	2.01849	4.54864
24.0	66.0	5.84265	2.01671	4.55096
24.0	68.0	5.8428	2.01845	4.55442
24.0	70.0	5.83958	2.01936	4.55019
24.0	72.0	5.82869	2.02097	2.98572
24.0	74.0	5.83958	2.02926	2.98847
24.0	76.0	5.83749	2.01868	2.99064
24.0	78.0	6.20528	0.46748	1.25443
24.0	80.0	3.11131	1.63161	5.91298
24.0	82.0	3.11072	1.6339	5.91344
24.0	84.0	3.1119	1.63429	5.91436
24.0	86.0	3.11415	1.62762	5.91018
24.0	88.0	3.11073	1.63066	5.9131
24.0	90.0	3.10936	1.62776	5.91996
24.0	92.0	3.11197	1.62497	5.92129
24.0	94.0	3.12368	1.62247	5.91047
24.0	96.0	3.12084	1.63132	5.91169
24.0	98.0	2.06626	1.7353	1.96603
