phi1,phi,phi2,X,Y,IQ
0.44925,0.54098,2.15558,13.0,22.0,60
0.44925,0.54098,2.15558,13.0,23.0,60
0.44925,0.54098,2.15558,13.0,24.0,60
0.44925,0.54098,2.15558,13.0,25.0,60
0.44925,0.54098,2.15558,13.0,26.0,60
0.44925,0.54098,2.15558,13.0,27.0,60
0.44925,0.54098,2.15558,13.0,28.0,60
0.44925,0.54098,2.15558,13.0,29.0,60
0.44925,0.54098,2.15558,13.0,30.0,60
0.44925,0.54098,2.15558,13.0,31.0,60
0.44925,0.54098,2.15558,13.0,32.0,60
0.44925,0.54098,2.15558,13.0,33.0,60
0.3691,1.3971,3.16785,13.0,34.0,60
0.3691,1.3971,3.16785,13.0,35.0,60
0.3691,1.3971,3.16785,13.0,36.0,60
0.3691,1.3971,3.16785,13.0,37.0,60
0.3691,1.3971,3.16785,13.0,38.0,60
0.3691,1.3971,3.16785,13.0,39.0,60
0.3691,1.3971,3.16785,13.0,40.0,60
0.3691,1.3971,3.16785,14.0,0.0,60
0.3691,1.3971,3.16785,14.0,1.0,60
0.3691,1.3971,3.16785,14.0,2.0,60
0.3691,1.3971,3.16785,14.0,3.0,60
0.3691,1.3971,3.16785,14.0,4.0,60
0.3691,1.3971,3.16785,14.0,5.0,60
0.3691,1.3971,3.16785,14.0,6.0,60
0.3691,1.3971,3.16785,14.0,7.0,60
0.3691,1.3971,3.16785,14.0,8.0,60
0.3691,1.3971,3.16785,14.0,9.0,60
0.3691,1.3971,3.16785,14.0,10.0,60
0.3691,1.3971,3.16785,14.0,11.0,60
0.44925,0.54098,2.15558,14.0,12.0,60
0.44925,0.54098,2.15558,14.0,13.0,60
0.44925,0.54098,2.15558,14.0,14.0,60
0.44925,0.54098,2.15558,14.0,15.0,60
0.44925,0.54098,2.15558,14.0,16.0,60
0.44925,0.54098,2.15558,14.0,17.0,60
0.44925,0.54098,2.15558,14.0,18.0,60
0.44925,0.54098,2.15558,14.0,19.0,60
0.44925,0.54098,2.15558,14.0,20.0,60
0.44925,0.54098,2.15558,14.0,21.0,60
0.44925,0.54098,2.15558,14.0,22.0,60
0.44925,0.54098,2.15558,14.0,23.0,60
0.44925,0.54098,2.15558,14.0,24.0,60
0.44925,0.54098,2.15558,14.0,25.0,60
0.44925,0.54098,2.15558,14.0,26.0,60
0.44925,0.54098,2.15558,14.0,27.0,60
0.44925,0.54098,2.15558,14.0,28.0,60
0.44925,0.54098,2.15558,14.0,29.0,60
0.44925,0.54098,2.15558,14.0,30.0,60
0.44925,0.54098,2.15558,14.0,31.0,60
0.44925,0.54098,2.15558,14.0,32.0,60
0.44925,0.54098,2.15558,14.0,33.0,60
0.44925,0.54098,2.15558,14.0,34.0,60
0.3691,1.3971,3.16785,14.0,35.0,60
0.3691,1.3971,3.16785,14.0,36.0,60
0.3691,1.3971,3.16785,14.0,37.0,60
0.3691,1.3971,3.16785,14.0,38.0,60
0.3691,1.3971,3.16785,14.0,39.0,60
0.3691,1.3971,3.16785,14.0,40.0,60
0.3691,1.3971,3.16785,15.0,0.0,60
0.3691,1.3971,3.16785,15.0,1.0,60
0.3691,1.3971,3.16785,15.0,2.0,60
0.3691,1.3971,3.16785,15.0,3.0,60
0.3691,1.3971,3.16785,15.0,4.0,60
0.3691,1.3971,3.16785,15.0,5.0,60
0.3691,1.3971,3.16785,15.0,6.0,60
0.3691,1.3971,3.16785,15.0,7.0,60
0.3691,1.3971,3.16785,15.0,8.0,60
0.3691,1.3971,3.16785,15.0,9.0,60
0.3691,1.3971,3.16785,15.0,10.0,60
0.3691,1.3971,3.16785,15.0,11.0,60
0.44925,0.54098,2.15558,15.0,12.0,60
0.44925,0.54098,2.15558,15.0,13.0,60
0.44925,0.54098,2.15558,15.0,14.0,60
0.44925,0.54098,2.15558,15.0,15.0,60
0.44925,0.54098,2.15558,15.0,16.0,60
0.44925,0.54098,2.15558,15.0,17.0,60
0.44925,0.54098,2.15558,15.0,18.0,60
0.44925,0.54098,2.15558,15.0,19.0,60
0.44925,0.54098,2.15558,15.0,20.0,60
0.44925,0.54098,2.15558,15.0,21.0,60
0.44925,0.54098,2.15558,15.0,22.0,60
0.44925,0.54098,2.15558,15.0,23.0,60
0.44925,0.54098,2.15558,15.0,24.0,60
0.44925,0.54098,2.15558,15.0,25.0,60
0.44925,0.54098,2.15558,15.0,26.0,60
0.44925,0.54098,2.15558,15.0,27.0,60
0.44925,0.54098,2.15558,15.0,28.0,60
0.44925,0.54098,2.15558,15.0,29.0,60
0.44925,0.54098,2.15558,15.0,30.0,60
0.44925,0.54098,2.15558,15.0,31.0,60
0.44925,0.54098,2.15558,15.0,32.0,60
0.44925,0.54098,2.15558,15.0,33.0,60
0.44925,0.54098,2.15558,15.0,34.0,60
0.3691,1.3971,3.16785,15.0,35.0,60
0.3691,1.3971,3.16785,15.0,36.0,60
0.3691,1.3971,3.16785,15.0,37.0,60
0.3691,1.3971,3.16785,15.0,38.0,60
0.3691,1.3971,3.16785,15.0,39.0,60
0.3691,1.3971,3.16785,15.0,40.0,60
0.3691,1.3971,3.16785,16.0,0.0,60
0.3691,1.3971,3.16785,16.0,1.0,60
0.3691,1.3971,3.16785,16.0,2.0,60
0.3691,1.3971,3.16785,16.0,3.0,60
0.3691,1.3971,3.16785,16.0,4.0,60
0.3691,1.3971,3.16785,16.0,5.0,60
0.3691,1.3971,3.16785,16.0,6.0,60
0.3691,1.3971,3.16785,16.0,7.0,60
0.3691,1.3971,3.16785,16.0,8.0,60
0.3691,1.3971,3.16785,16.0,9.0,60
0.3691,1.3971,3.16785,16.0,10.0,60
0.3691,1.3971,3.16785,16.0,11.0,60
0.44925,0.54098,2.15558,16.0,12.0,60
0.44925,0.54098,2.15558,16.0,13.0,60
0.44925,0.54098,2.15558,16.0,14.0,60
0.44925,0.54098,2.15558,16.0,15.0,60
0.44925,0.54098,2.15558,16.0,16.0,60
0.44925,0.54098,2.15558,16.0,17.0,60
0.44925,0.54098,2.15558,16.0,18.0,60
0.44925,0.54098,2.15558,16.0,19.0,60
0.44925,0.54098,2.15558,16.0,20.0,60
0.44925,0.54098,2.15558,16.0,21.0,60
0.44925,0.54098,2.15558,16.0,22.0,60
0.44925,0.54098,2.15558,16.0,23.0,60
0.44925,0.54098,2.15558,16.0,24.0,60
0.44925,0.54098,2.15558,16.0,25.0,60
0.44925,0.54098,2.15558,16.0,26.0,60
0.44925,0.54098,2.15558,16.0,27.0,60
0.44925,0.54098,2.15558,16.0,28.0,60
0.44925,0.54098,2.15558,16.0,29.0,60
0.44925,0.54098,2.15558,16.0,30.0,60
0.44925,0.54098,2.15558,16.0,31.0,60
0.44925,0.54098,2.15558,16.0,32.0,60
0.44925,0.54098,2.15558,16.0,33.0,60
0.44925,0.54098,2.15558,16.0,34.0,60
0.3691,1.3971,3.16785,16.0,35.0,60
0.3691,1.3971,3.16785,16.0,36.0,60
0.3691,1.3971,3.16785,16.0,37.0,60
0.3691,1.3971,3.16785,16.0,38.0,60
0.3691,1.3971,3.16785,16.0,39.0,60
0.3691,1.3971,3.16785,16.0,40.0,60
0.3691,1.3971,3.16785,17.0,0.0,60
0.3691,1.3971,3.16785,17.0,1.0,60
0.3691,1.3971,3.16785,17.0,2.0,60
0.3691,1.3971,3.16785,17.0,3.0,60
0.3691,1.3971,3.16785,17.0,4.0,60
0.3691,1.3971,3.16785,17.0,5.0,60
0.3691,1.3971,3.16785,17.0,6.0,60
0.3691,1.3971,3.16785,17.0,7.0,60
0.3691,1.3971,3.16785,17.0,8.0,60
0.3691,1.3971,3.16785,17.0,9.0,60
0.3691,1.3971,3.16785,17.0,10.0,60
0.3691,1.3971,3.16785,17.0,11.0,60
0.44925,0.54098,2.15558,17.0,12.0,60
0.44925,0.54098,2.15558,17.0,13.0,60
0.44925,0.54098,2.15558,17.0,14.0,60
0.44925,0.54098,2.15558,17.0,15.0,60
0.44925,0.54098,2.15558,17.0,16.0,60
0.44925,0.54098,2.15558,17.0,17.0,60
0.44925,0.54098,2.15558,17.0,18.0,60
0.44925,0.54098,2.15558,17.0,19.0,60
0.44925,0.54098,2.15558,17.0,20.0,60
0.44925,0.54098,2.15558,17.0,21.0,60
0.44925,0.54098,2.15558,17.0,22.0,60
0.44925,0.54098,2.15558,17.0,23.0,60
0.44925,0.54098,2.15558,17.0,24.0,60
0.44925,0.54098,2.15558,17.0,25.0,60
0.44925,0.54098,2.15558,17.0,26.0,60
0.44925,0.54098,2.15558,17.0,27.0,60
0.44925,0.54098,2.15558,17.0,28.0,60
0.44925,0.54098,2.15558,17.0,29.0,60
0.44925,0.54098,2.15558,17.0,30.0,60
0.44925,0.54098,2.15558,17.0,31.0,60
0.44925,0.54098,2.15558,17.0,32.0,60
0.44925,0.54098,2.15558,17.0,33.0,60
0.44925,0.54098,2.15558,17.0,34.0,60
0.44925,0.54098,2.15558,17.0,35.0,60
0.3691,1.3971,3.16785,17.0,36.0,60
0.3691,1.3971,3.16785,17.0,37.0,60
0.3691,1.3971,3.16785,17.0,38.0,60
0.3691,1.3971,3.16785,17.0,39.0,60
0.3691,1.3971,3.16785,17.0,40.0,60
0.3691,1.3971,3.16785,18.0,0.0,60
0.3691,1.3971,3.16785,18.0,1.0,60
0.3691,1.3971,3.16785,18.0,2.0,60
0.3691,1.3971,3.16785,18.0,3.0,60
0.3691,1.3971,3.16785,18.0,4.0,60
0.3691,1.3971,3.16785,18.0,5.0,60
0.3691,1.3971,3.16785,18.0,6.0,60
0.3691,1.3971,3.16785,18.0,7.0,60
0.3691,1.3971,3.16785,18.0,8.0,60
0.3691,1.3971,3.16785,18.0,9.0,60
0.3691,1.3971,3.16785,18.0,10.0,60
0.3691,1.3971,3.16785,18.0,11.0,60
0.44925,0.54098,2.15558,18.0,12.0,60
0.44925,0.54098,2.15558,18.0,13.0,60
0.44925,0.54098,2.15558,18.0,14.0,60
0.44925,0.54098,2.15558,18.0,15.0,60
0.44925,0.54098,2.15558,18.0,16.0,60
0.44925,0.54098,2.15558,18.0,17.0,60
0.44925,0.54098,2.15558,18.0,18.0,60
0.44925,0.54098,2.15558,18.0,19.0,60
0.44925,0.54098,2.15558,18.0,20.0,60
0.44925,0.54098,2.15558,18.0,21.0,60
0.44925,0.54098,2.15558,18.0,22.0,60
0.44925,0.54098,2.15558,18.0,23.0,60
0.44925,0.54098,2.15558,18.0,24.0,60
0.44925,0.54098,2.15558,18.0,25.0,60
0.44925,0.54098,2.15558,18.0,26.0,60
0.44925,0.54098,2.15558,18.0,27.0,60
0.44925,0.54098,2.15558,18.0,28.0,60
0.44925,0.54098,2.15558,18.0,29.0,60
0.44925,0.54098,2.15558,18.0,30.0,60
0.44925,0.54098,2.15558,18.0,31.0,60
0.44925,0.54098,2.15558,18.0,32.0,60
0.44925,0.54098,2.15558,18.0,33.0,60
0.44925,0.54098,2.15558,18.0,34.0,60
0.44925,0.54098,2.15558,18.0,35.0,60
0.3691,1.3971,3.16785,18.0,36.0,60
0.3691,1.3971,3.16785,18.0,37.0,60
0.3691,1.3971,3.16785,18.0,38.0,60
0.3691,1.3971,3.16785,18.0,39.0,60
0.3691,1.3971,3.16785,18.0,40.0,60
0.3691,1.3971,3.16785,19.0,0.0,60
0.3691,1.3971,3.16785,19.0,1.0,60
0.3691,1.3971,3.16785,19.0,2.0,60
0.3691,1.3971,3.16785,19.0,3.0,60
0.3691,1.3971,3.16785,19.0,4.0,60
0.3691,1.3971,3.16785,19.0,5.0,60
0.3691,1.3971,3.16785,19.0,6.0,60
0.3691,1.3971,3.16785,19.0,7.0,60
0.3691,1.3971,3.16785,19.0,8.0,60
0.3691,1.3971,3.16785,19.0,9.0,60
0.3691,1.3971,3.16785,19.0,10.0,60
0.44925,0.54098,2.15558,19.0,11.0,60
0.44925,0.54098,2.15558,19.0,12.0,60
0.44925,0.54098,2.15558,19.0,13.0,60
0.44925,0.54098,2.15558,19.0,14.0,60
0.44925,0.54098,2.15558,19.0,15.0,60
0.44925,0.54098,2.15558,19.0,16.0,60
0.44925,0.54098,2.15558,19.0,17.0,60
0.44925,0.54098,2.15558,19.0,18.0,60
0.44925,0.54098,2.15558,19.0,19.0,60
0.44925,0.54098,2.15558,19.0,20.0,60
0.44925,0.54098,2.15558,19.0,21.0,60
0.44925,0.54098,2.15558,19.0,22.0,60
0.44925,0.54098,2.15558,19.0,23.0,60
0.44925,0.54098,2.15558,19.0,24.0,60
0.44925,0.54098,2.15558,19.0,25.0,60
0.44925,0.54098,2.15558,19.0,26.0,60
0.44925,0.54098,2.15558,19.0,27.0,60
0.44925,0.54098,2.15558,19.0,28.0,60
0.44925,0.54098,2.15558,19.0,29.0,60
0.44925,0.54098,2.15558,19.0,30.0,60
0.44925,0.54098,2.15558,19.0,31.0,60
0.44925,0.54098,2.15558,19.0,32.0,60
0.44925,0.54098,2.15558,19.0,33.0,60
0.44925,0.54098,2.15558,19.0,34.0,60
0.44925,0.54098,2.15558,19.0,35.0,60
0.44925,0.54098,2.15558,19.0,36.0,60
0.3691,1.3971,3.16785,19.0,37.0,60
0.3691,1.3971,3.16785,19.0,38.0,60
0.3691,1.3971,3.16785,19.0,39.0,60
0.3691,1.3971,3.16785,19.0,40.0,60
0.3691,1.3971,3.16785,20.0,0.0,60
0.3691,1.3971,3.16785,20.0,1.0,60
0.3691,1.3971,3.16785,20.0,2.0,60
0.3691,1.3971,3.16785,20.0,3.0,60
0.3691,1.3971,3.16785,20.0,4.0,60
0.3691,1.3971,3.16785,20.0,5.0,60
0.3691,1.3971,3.16785,20.0,6.0,60
0.3691,1.3971,3.16785,20.0,7.0,60
0.3691,1.3971,3.16785,20.0,8.0,60
0.3691,1.3971,3.16785,20.0,9.0,60
0.3691,1.3971,3.16785,20.0,10.0,60
0.44925,0.54098,2.15558,20.0,11.0,60
0.44925,0.54098,2.15558,20.0,12.0,60
0.44925,0.54098,2.15558,20.0,13.0,60
0.44925,0.54098,2.15558,20.0,14.0,60
0.44925,0.54098,2.15558,20.0,15.0,60
0.44925,0.54098,2.15558,20.0,16.0,60
0.44925,0.54098,2.15558,20.0,17.0,60
0.44925,0.54098,2.15558,20.0,18.0,60
0.44925,0.54098,2.15558,20.0,19.0,60
0.44925,0.54098,2.15558,20.0,20.0,60
0.44925,0.54098,2.15558,20.0,21.0,60
0.44925,0.54098,2.15558,20.0,22.0,60
0.44925,0.54098,2.15558,20.0,23.0,60
0.44925,0.54098,2.15558,20.0,24.0,60
0.44925,0.54098,2.15558,20.0,25.0,60
0.44925,0.54098,2.15558,20.0,26.0,60
0.44925,0.54098,2.15558,20.0,27.0,60
0.44925,0.54098,2.15558,20.0,28.0,60
0.44925,0.54098,2.15558,20.0,29.0,60
0.44925,0.54098,2.15558,20.0,30.0,60
0.44925,0.54098,2.15558,20.0,31.0,60
0.44925,0.54098,2.15558,20.0,32.0,60
0.44925,0.54098,2.15558,20.0,33.0,60
0.44925,0.54098,2.15558,20.0,34.0,60
0.44925,0.54098,2.15558,20.0,35.0,60
0.44925,0.54098,2.15558,20.0,36.0,60
0.44925,0.54098,2.15558,20.0,37.0,60
0.3691,1.3971,3.16785,20.0,38.0,60
0.3691,1.3971,3.16785,20.0,39.0,60
0.3691,1.3971,3.16785,20.0,40.0,60
0.3691,1.3971,3.16785,21.0,0.0,60
0.3691,1.3971,3.16785,21.0,1.0,60
0.3691,1.3971,3.16785,21.0,2.0,60
0.3691,1.3971,3.16785,21.0,3.0,60
0.3691,1.3971,3.16785,21.0,4.0,60
0.3691,1.3971,3.16785,21.0,5.0,60
0.3691,1.3971,3.16785,21.0,6.0,60
0.3691,1.3971,3.16785,21.0,7.0,60
0.3691,1.3971,3.16785,21.0,8.0,60
0.3691,1.3971,3.16785,21.0,9.0,60
0.3691,1.3971,3.16785,21.0,10.0,60
0.44925,0.54098,2.15558,21.0,11.0,60
0.44925,0.54098,2.15558,21.0,12.0,60
0.44925,0.54098,2.15558,21.0,13.0,60
0.44925,0.54098,2.15558,21.0,14.0,60
0.44925,0.54098,2.15558,21.0,15.0,60
0.44925,0.54098,2.15558,21.0,16.0,60
0.44925,0.54098,2.15558,21.0,17.0,60
0.44925,0.54098,2.15558,21.0,18.0,60
0.44925,0.54098,2.15558,21.0,19.0,60
0.44925,0.54098,2.15558,21.0,20.0,60
0.44925,0.54098,2.15558,21.0,21.0,60
0.44925,0.54098,2.15558,21.0,22.0,60
0.44925,0.54098,2.15558,21.0,23.0,60
0.44925,0.54098,2.15558,21.0,24.0,60
0.44925,0.54098,2.15558,21.0,25.0,60
0.44925,0.54098,2.15558,21.0,26.0,60
0.44925,0.54098,2.15558,21.0,27.0,60
0.44925,0.54098,2.15558,21.0,28.0,60
0.44925,0.54098,2.15558,21.0,29.0,60
0.44925,0.54098,2.15558,21.0,30.0,60
0.44925,0.54098,2.15558,21.0,31.0,60
0.44925,0.54098,2.15558,21.0,32.0,60
0.44925,0.54098,2.15558,21.0,33.0,60
0.44925,0.54098,2.15558,21.0,34.0,60
0.44925,0.54098,2.15558,21.0,35.0,60
0.44925,0.54098,2.15558,21.0,36.0,60
0.44925,0.54098,2.15558,21.0,37.0,60
0.44925,0.54098,2.15558,21.0,38.0,60
0.3691,1.3971,3.16785,21.0,39.0,60
0.3691,1.3971,3.16785,21.0,40.0,60
0.3691,1.3971,3.16785,22.0,0.0,60
0.3691,1.3971,3.16785,22.0,1.0,60
0.3691,1.3971,3.16785,22.0,2.0,60
0.3691,1.3971,3.16785,22.0,3.0,60
0.3691,1.3971,3.16785,22.0,4.0,60
0.3691,1.3971,3.16785,22.0,5.0,60
0.3691,1.3971,3.16785,22.0,6.0,60
0.3691,1.3971,3.16785,22.0,7.0,60
0.3691,1.3971,3.16785,22.0,8.0,60
0.3691,1.3971,3.16785,22.0,9.0,60
0.3691,1.3971,3.16785,22.0,10.0,60
0.44925,0.54098,2.15558,22.0,11.0,60
0.44925,0.54098,2.15558,22.0,12.0,60
0.44925,0.54098,2.15558,22.0,13.0,60
0.44925,0.54098,2.15558,22.0,14.0,60
0.44925,0.54098,2.15558,22.0,15.0,60
0.44925,0.54098,2.15558,22.0,16.0,60
0.44925,0.54098,2.15558,22.0,17.0,60
0.44925,0.54098,2.15558,22.0,18.0,60
0.44925,0.54098,2.15558,22.0,19.0,60
0.44925,0.54098,2.15558,22.0,20.0,60
0.44925,0.54098,2.15558,22.0,21.0,60
0.44925,0.54098,2.15558,22.0,22.0,60
0.44925,0.54098,2.15558,22.0,23.0,60
0.44925,0.54098,2.15558,22.0,24.0,60
0.44925,0.54098,2.15558,22.0,25.0,60
0.44925,0.54098,2.15558,22.0,26.0,60
0.44925,0.54098,2.15558,22.0,27.0,60
0.44925,0.54098,2.15558,22.0,28.0,60
0.44925,0.54098,2.15558,22.0,29.0,60
0.44925,0.54098,2.15558,22.0,30.0,60
0.44925,0.54098,2.15558,22.0,31.0,60
0.44925,0.54098,2.15558,22.0,32.0,60
0.44925,0.54098,2.15558,22.0,33.0,60
0.44925,0.54098,2.15558,22.0,34.0,60
0.44925,0.54098,2.15558,22.0,35.0,60
0.44925,0.54098,2.15558,22.0,36.0,60
0.44925,0.54098,2.15558,22.0,37.0,60
0.44925,0.54098,2.15558,22.0,38.0,60
0.44925,0.54098,2.15558,22.0,39.0,60
0.3691,1.3971,3.16785,22.0,40.0,60
0.3691,1.3971,3.16785,23.0,0.0,60
0.3691,1.3971,3.16785,23.0,1.0,60
0.3691,1.3971,3.16785,23.0,2.0,60
0.3691,1.3971,3.16785,23.0,3.0,60
0.3691,1.3971,3.16785,23.0,4.0,60
0.3691,1.3971,3.16785,23.0,5.0,60
0.3691,1.3971,3.16785,23.0,6.0,60
0.3691,1.3971,3.16785,23.0,7.0,60
0.3691,1.3971,3.16785,23.0,8.0,60
0.3691,1.3971,3.16785,23.0,9.0,60
0.3691,1.3971,3.16785,23.0,10.0,60
0.44925,0.54098,2.15558,23.0,11.0,60
0.44925,0.54098,2.15558,23.0,12.0,60
0.44925,0.54098,2.15558,23.0,13.0,60
0.44925,0.54098,2.15558,23.0,14.0,60
0.44925,0.54098,2.15558,23.0,15.0,60
0.44925,0.54098,2.15558,23.0,16.0,60
0.44925,0.54098,2.15558,23.0,17.0,60
0.44925,0.54098,2.15558,23.0,18.0,60
0.44925,0.54098,2.15558,23.0,19.0,60
0.44925,0.54098,2.15558,23.0,20.0,60
0.44925,0.54098,2.15558,23.0,21.0,60
0.44925,0.54098,2.15558,23.0,22.0,60
0.44925,0.54098,2.15558,23.0,23.0,60
0.44925,0.54098,2.15558,23.0,24.0,60
0.44925,0.54098,2.15558,23.0,25.0,60
0.44925,0.54098,2.15558,23.0,26.0,60
0.44925,0.54098,2.15558,23.0,27.0,60
0.44925,0.54098,2.15558,23.0,28.0,60
0.44925,0.54098,2.15558,23.0,29.0,60
0.44925,0.54098,2.15558,23.0,30.0,60
0.44925,0.54098,2.15558,23.0,31.0,60
0.44925,0.54098,2.15558,23.0,32.0,60
0.44925,0.54098,2.15558,23.0,33.0,60
0.44925,0.54098,2.15558,23.0,34.0,60
0.44925,0.54098,2.15558,23.0,35.0,60
0.44925,0.54098,2.15558,23.0,36.0,60
0.44925,0.54098,2.15558,23.0,37.0,60
0.44925,0.54098,2.15558,23.0,38.0,60
0.44925,0.54098,2.15558,23.0,39.0,60
0.44925,0.54098,2.15558,23.0,40.0,60
0.44925,0.54098,2.15558,24.0,0.0,60
0.3691,1.3971,3.16785,24.0,1.0,60
0.3691,1.3971,3.16785,24.0,2.0,60
0.3691,1.3971,3.16785,24.0,3.0,60
0.3691,1.3971,3.16785,24.0,4.0,60
0.3691,1.3971,3.16785,24.0,5.0,60
0.3691,1.3971,3.16785,24.0,6.0,60
0.3691,1.3971,3.16785,24.0,7.0,60
0.3691,1.3971,3.16785,24.0,8.0,60
0.3691,1.3971,3.16785,24.0,9.0,60
0.3691,1.3971,3.16785,24.0,10.0,60
0.44925,0.54098,2.15558,24.0,11.0,60
0.44925,0.54098,2.15558,24.0,12.0,60
0.44925,0.54098,2.15558,24.0,13.0,60
0.44925,0.54098,2.15558,24.0,14.0,60
0.44925,0.54098,2.15558,24.0,15.0,60
0.44925,0.54098,2.15558,24.0,16.0,60
0.44925,0.54098,2.15558,24.0,17.0,60
0.44925,0.54098,2.15558,24.0,18.0,60
0.44925,0.54098,2.15558,24.0,19.0,60
0.44925,0.54098,2.15558,24.0,20.0,60
0.44925,0.54098,2.15558,24.0,21.0,60
0.44925,0.54098,2.15558,24.0,22.0,60
0.44925,0.54098,2.15558,24.0,23.0,60
0.44925,0.54098,2.15558,24.0,24.0,60
0.44925,0.54098,2.15558,24.0,25.0,60
0.44925,0.54098,2.15558,24.0,26.0,60
0.44925,0.54098,2.15558,24.0,27.0,60
0.44925,0.54098,2.15558,24.0,28.0,60
0.44925,0.54098,2.15558,24.0,29.0,60
0.44925,0.54098,2.15558,24.0,30.0,60
0.44925,0.54098,2.15558,24.0,31.0,60
0.44925,0.54098,2.15558,24.0,32.0,60
0.44925,0.54098,2.15558,24.0,33.0,60
0.44925,0.54098,2.15558,24.0,34.0,60
0.44925,0.54098,2.15558,24.0,35.0,60
0.44925,0.54098,2.15558,24.0,36.0,60
0.44925,0.54098,2.15558,24.0,37.0,60
0.44925,0.54098,2.15558,24.0,38.0,60
0.44925,0.54098,2.15558,24.0,39.0,60
0.44925,0.54098,2.15558,24.0,40.0,60
0.44925,0.54098,2.15558,25.0,0.0,60
0.3691,1.3971,3.16785,25.0,1.0,60
0.3691,1.3971,3.16785,25.0,2.0,60
0.3691,1.3971,3.16785,25.0,3.0,60
0.3691,1.3971,3.16785,25.0,4.0,60
0.3691,1.3971,3.16785,25.0,5.0,60
0.3691,1.3971,3.16785,25.0,6.0,60
0.3691,1.3971,3.16785,25.0,7.0,60
0.3691,1.3971,3.16785,25.0,8.0,60
0.3691,1.3971,3.16785,25.0,9.0,60
0.3691,1.3971,3.16785,25.0,10.0,60
0.44925,0.54098,2.15558,25.0,11.0,60
0.44925,0.54098,2.15558,25.0,12.0,60
0.44925,0.54098,2.15558,25.0,13.0,60
0.44925,0.54098,2.15558,25.0,14.0,60
0.44925,0.54098,2.15558,25.0,15.0,60
0.44925,0.54098,2.15558,25.0,16.0,60
0.44925,0.54098,2.15558,25.0,17.0,60
0.44925,0.54098,2.15558,25.0,18.0,60
0.44925,0.54098,2.15558,25.0,19.0,60
0.44925,0.54098,2.15558,25.0,20.0,60
0.44925,0.54098,2.15558,25.0,21.0,60
0.44925,0.54098,2.15558,25.0,22.0,60
0.44925,0.54098,2.15558,25.0,23.0,60
0.44925,0.54098,2.15558,25.0,24.0,60
0.44925,0.54098,2.15558,25.0,25.0,60
0.44925,0.54098,2.15558,25.0,26.0,60
0.44925,0.54098,2.15558,25.0,27.0,60
0.44925,0.54098,2.15558,25.0,28.0,60
0.44925,0.54098,2.15558,25.0,29.0,60
0.44925,0.54098,2.15558,25.0,30.0,60
0.44925,0.54098,2.15558,25.0,31.0,60
0.44925,0.54098,2.15558,25.0,32.0,60
0.44925,0.54098,2.15558,25.0,33.0,60
0.44925,0.54098,2.15558,25.0,34.0,60
0.44925,0.54098,2.15558,25.0,35.0,60
0.44925,0.54098,2.15558,25.0,36.0,60
0.44925,0.54098,2.15558,25.0,37.0,60
0.44925,0.54098,2.15558,25.0,38.0,60
0.44925,0.54098,2.15558,25.0,39.0,60
0.44925,0.54098,2.15558,25.0,40.0,60
0.44925,0.54098,2.15558,26.0,0.0,60
0.3691,1.3971,3.16785,26.0,1.0,60
0.3691,1.3971,3.16785,26.0,2.0,60
0.3691,1.3971,3.16785,26.0,3.0,60
0.3691,1.3971,3.16785,26.0,4.0,60
0.3691,1.3971,3.16785,26.0,5.0,60
0.3691,1.3971,3.16785,26.0,6.0,60
0.3691,1.3971,3.16785,26.0,7.0,60
0.3691,1.3971,3.16785,26.0,8.0,60
0.3691,1.3971,3.16785,26.0,9.0,60
0.3691,1.3971,3.16785,26.0,10.0,60
0.44925,0.54098,2.15558,26.0,11.0,60
0.44925,0.54098,2.15558,26.0,12.0,60
0.44925,0.54098,2.15558,26.0,13.0,60
0.44925,0.54098,2.15558,26.0,14.0,60
0.44925,0.54098,2.15558,26.0,15.0,60
0.44925,0.54098,2.15558,26.0,16.0,60
0.44925,0.54098,2.15558,26.0,17.0,60
0.44925,0.54098,2.15558,26.0,18.0,60
0.44925,0.54098,2.15558,26.0,19.0,60
0.44925,0.54098,2.15558,26.0,20.0,60
0.44925,0.54098,2.15558,26.0,21.0,60
0.44925,0.54098,2.15558,26.0,22.0,60
0.44925,0.54098,2.15558,26.0,23.0,60
0.44925,0.54098,2.15558,26.0,24.0,60
0.44925,0.54098,2.15558,26.0,25.0,60
0.44925,0.54098,2.15558,26.0,26.0,60
0.44925,0.54098,2.15558,26.0,27.0,60
0.44925,0.54098,2.15558,26.0,28.0,60
0.44925,0.54098,2.15558,26.0,29.0,60
0.44925,0.54098,2.15558,26.0,30.0,60
0.44925,0.54098,2.15558,26.0,31.0,60
0.44925,0.54098,2.15558,26.0,32.0,60
0.44925,0.54098,2.15558,26.0,33.0,60
0.44925,0.54098,2.15558,26.0,34.0,60
0.44925,0.54098,2.15558,26.0,35.0,60
0.44925,0.54098,2.15558,26.0,36.0,60
0.44925,0.54098,2.15558,26.0,37.0,60
0.44925,0.54098,2.15558,26.0,38.0,60
0.44925,0.54098,2.15558,26.0,39.0,60
0.44925,0.54098,2.15558,26.0,40.0,60
0.44925,0.54098,2.15558,27.0,0.0,60
0.44925,0.54098,2.15558,27.0,1.0,60
0.3691,1.3971,3.16785,27.0,2.0,60
0.3691,1.3971,3.16785,27.0,3.0,60
0.3691,1.3971,3.16785,27.0,4.0,60
0.3691,1.3971,3.16785,27.0,5.0,60
0.3691,1.3971,3.16785,27.0,6.0,60
